Period,Code,Sex,Age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,15-19,65.7308,65.65213,65.80947,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,20-24,60.80778,60.73014,60.88541,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,25-29,55.95853,55.88275,56.0343,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,30-34,51.09651,51.02218,51.17085,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,35-39,46.27524,46.20262,46.34785,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,40-44,41.49816,41.42748,41.56884,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,45-49,36.78131,36.71272,36.8499,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,50-54,32.1501,32.08358,32.21663,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,55-59,27.64022,27.57593,27.7045,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,60-64,23.2829,23.22143,23.34438,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,65-69,19.1664,19.10856,19.22424,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,70-74,15.27897,15.22383,15.3341,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,75-79,11.69863,11.64597,11.75129,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,80-84,8.59199,8.5416,8.64237,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,85-89,6.05228,5.99971,6.10485,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,M,90plus,4.18527,4.11417,4.25638,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,lessthan1,83.67824,83.59845,83.75803,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,01-04,82.93154,82.85649,83.00658,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,05-09,78.97286,78.89854,79.04717,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,10-14,73.99672,73.92281,74.07064,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,15-19,69.01736,68.9438,69.09091,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,20-24,64.0693,63.99659,64.142,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,25-29,59.13653,59.06484,59.20822,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,30-34,54.21012,54.13933,54.28091,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,35-39,49.31608,49.24642,49.38574,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,40-44,44.45284,44.38449,44.52118,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,45-49,39.64861,39.58189,39.71533,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,50-54,34.92748,34.86256,34.9924,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,55-59,30.28088,30.21787,30.34389,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,60-64,25.79027,25.73,25.85055,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,65-69,21.44797,21.39097,21.50498,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,70-74,17.28724,17.23293,17.34154,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,75-79,13.35601,13.30459,13.40743,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,80-84,9.8645,9.81648,9.91253,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,85-89,6.94109,6.89396,6.98821,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000006,F,90plus,4.70413,4.64755,4.76072,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,lessthan1,80.45717,80.37429,80.54005,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,01-04,79.75019,79.66985,79.83053,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,05-09,75.7961,75.71615,75.87604,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,10-14,70.82747,70.7478,70.90714,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,15-19,65.85257,65.77315,65.93199,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,20-24,60.95166,60.87318,61.03014,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,25-29,56.08391,56.00638,56.16144,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,30-34,51.20156,51.1245,51.27862,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,35-39,46.32389,46.2472,46.40058,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,40-44,41.49567,41.41949,41.57184,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,45-49,36.74438,36.669,36.81976,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,50-54,32.11778,32.04344,32.19211,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,55-59,27.6683,27.59528,27.74132,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,60-64,23.37864,23.30726,23.45003,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,65-69,19.33121,19.26209,19.40034,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,70-74,15.55702,15.48989,15.62415,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,75-79,12.15197,12.08691,12.21704,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,80-84,9.21197,9.14702,9.27693,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,85-89,6.72745,6.65607,6.79884,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,M,90plus,5.0004,4.90196,5.09885,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,lessthan1,84.32071,84.24204,84.39937,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,01-04,83.57637,83.50033,83.65241,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,05-09,79.62514,79.54961,79.70068,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,10-14,74.65104,74.57577,74.7263,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,15-19,69.67925,69.60433,69.75418,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,20-24,64.72431,64.64991,64.79871,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,25-29,59.77703,59.70306,59.85099,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,30-34,54.82827,54.75455,54.902,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,35-39,49.90798,49.83458,49.98138,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,40-44,45.01958,44.94664,45.09252,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,45-49,40.19234,40.12015,40.26453,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,50-54,35.45743,35.38625,35.52861,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,55-59,30.83992,30.76999,30.90984,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,60-64,26.3148,26.2465,26.3831,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,65-69,21.94868,21.88259,22.01477,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,70-74,17.79718,17.73339,17.86096,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,75-79,13.93725,13.87618,13.99832,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,80-84,10.45634,10.39731,10.51537,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,85-89,7.53819,7.47765,7.59873,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000007,F,90plus,5.35409,5.2797,5.42848,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,lessthan1,80.56666,80.4958,80.63752,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,01-04,79.86669,79.79986,79.93352,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,05-09,75.90687,75.84054,75.97319,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,10-14,70.93045,70.86439,70.99651,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,15-19,65.95423,65.88845,66.02001,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,20-24,61.04063,60.97575,61.10551,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,25-29,56.1852,56.12166,56.24873,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,30-34,51.34329,51.28114,51.40544,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,35-39,46.52609,46.46543,46.58674,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,40-44,41.72797,41.66874,41.7872,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,45-49,36.9884,36.9307,37.04611,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,50-54,32.34812,32.29201,32.40424,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,55-59,27.82027,27.76582,27.87472,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,60-64,23.46392,23.41166,23.51619,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,65-69,19.34449,19.2951,19.39389,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,70-74,15.45982,15.41259,15.50704,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,75-79,11.87093,11.82562,11.91623,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,80-84,8.77035,8.72676,8.81393,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,85-89,6.22275,6.17722,6.26828,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,M,90plus,4.35372,4.29265,4.41479,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,lessthan1,84.01021,83.94412,84.0763,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,01-04,83.2649,83.2029,83.3269,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,05-09,79.30753,79.24618,79.36889,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,10-14,74.32796,74.26688,74.38903,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,15-19,69.35093,69.29018,69.41168,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,20-24,64.39862,64.33849,64.45875,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,25-29,59.45313,59.39363,59.51262,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,30-34,54.53372,54.47508,54.59237,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,35-39,49.64075,49.58307,49.69842,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,40-44,44.7708,44.71415,44.82746,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,45-49,39.95727,39.90186,40.01267,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,50-54,35.21433,35.16027,35.2684,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,55-59,30.58023,30.52777,30.63269,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,60-64,26.06218,26.01182,26.11253,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,65-69,21.6932,21.64551,21.74089,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,70-74,17.50777,17.46233,17.55322,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,75-79,13.56052,13.51748,13.60356,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,80-84,10.01812,9.97787,10.05838,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,85-89,7.04206,7.0027,7.08141,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,90plus,4.7957,4.74889,4.84251,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,lessthan1,80.20065,80.11136,80.28994,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,01-04,79.48218,79.3982,79.56616,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,05-09,75.52543,75.44221,75.60864,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,10-14,70.55105,70.46825,70.63385,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,15-19,65.58322,65.50095,65.66548,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,20-24,60.6613,60.58014,60.74246,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,25-29,55.80035,55.72083,55.87987,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,30-34,50.96127,50.88357,51.03898,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,35-39,46.15861,46.08311,46.23411,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,40-44,41.41042,41.33757,41.48327,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,45-49,36.74767,36.67784,36.8175,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,50-54,32.16314,32.09603,32.23024,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,55-59,27.65802,27.59352,27.72253,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,60-64,23.31692,23.25564,23.3782,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,65-69,19.23523,19.178,19.29245,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,70-74,15.33334,15.27893,15.38774,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,75-79,11.74462,11.69277,11.79647,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,80-84,8.56645,8.51717,8.61573,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,85-89,5.96636,5.91603,6.0167,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,90plus,4.06577,3.99893,4.13261,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,lessthan1,83.73077,83.64775,83.81379,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,01-04,82.98021,82.90289,83.05753,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,05-09,79.00891,78.93221,79.08561,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,10-14,74.02961,73.95332,74.1059,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,15-19,69.0566,68.98085,69.13235,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,20-24,64.1204,64.04577,64.19504,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,25-29,59.19173,59.11816,59.26529,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,30-34,54.28592,54.21368,54.35815,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,35-39,49.40649,49.33584,49.47714,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,40-44,44.55014,44.48125,44.61903,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,45-49,39.75678,39.69,39.82355,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,50-54,35.03765,34.973,35.10229,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,55-59,30.42515,30.36292,30.48738,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,60-64,25.90739,25.84803,25.96676,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,65-69,21.55691,21.50103,21.61279,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,70-74,17.34,17.28682,17.39317,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,75-79,13.37838,13.32816,13.4286,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,80-84,9.83333,9.78686,9.87981,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,85-89,6.82956,6.7848,6.87432,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,90plus,4.58651,4.53369,4.63933,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,lessthan1,77.91316,77.77837,78.04796,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,01-04,77.20799,77.0805,77.33547,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,05-09,73.25729,73.13095,73.38363,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,10-14,68.28399,68.15821,68.40978,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,15-19,63.31537,63.19024,63.44049,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,20-24,58.4296,58.30659,58.55261,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,25-29,53.58625,53.46534,53.70715,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,30-34,48.79992,48.6818,48.91805,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,35-39,44.10108,43.98698,44.21518,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,40-44,39.49407,39.38515,39.60299,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,45-49,34.99103,34.88847,35.09359,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,50-54,30.52493,30.42719,30.62266,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,55-59,26.13414,26.04051,26.22778,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,60-64,21.9062,21.8169,21.99551,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,65-69,17.99389,17.91007,18.07771,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,70-74,14.31437,14.23502,14.39371,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,75-79,10.89725,10.82113,10.97337,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,80-84,8.01531,7.94206,8.08856,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,85-89,5.66958,5.59119,5.74797,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,90plus,4.04107,3.92841,4.15372,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,lessthan1,81.68995,81.56855,81.81135,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,01-04,80.91732,80.80298,81.03166,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,05-09,76.96888,76.85607,77.08169,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,10-14,71.99521,71.8831,72.10731,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,15-19,67.01348,66.90187,67.1251,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,20-24,62.06113,61.95066,62.1716,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,25-29,57.1086,56.99897,57.21822,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,30-34,52.21228,52.10437,52.32019,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,35-39,47.35028,47.24453,47.45602,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,40-44,42.54544,42.44265,42.64823,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,45-49,37.81409,37.71514,37.91303,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,50-54,33.19484,33.09975,33.28994,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,55-59,28.64072,28.54908,28.73236,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,60-64,24.2432,24.1556,24.3308,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,65-69,20.04607,19.96354,20.1286,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,70-74,16.05158,15.97363,16.12953,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,75-79,12.38501,12.31174,12.45827,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,80-84,9.15738,9.08913,9.22564,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,85-89,6.42952,6.36145,6.49759,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,90plus,4.41489,4.32974,4.50004,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,lessthan1,78.27223,78.19077,78.35369,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,01-04,77.65122,77.5749,77.72754,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,05-09,73.70564,73.63003,73.78125,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,10-14,68.73556,68.66031,68.81081,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,15-19,63.7755,63.70074,63.85027,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,20-24,58.88368,58.81014,58.95723,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,25-29,54.00606,53.93361,54.0785,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,30-34,49.16387,49.09266,49.23509,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,35-39,44.37722,44.30762,44.44683,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,40-44,39.66575,39.59825,39.73326,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,45-49,35.09036,35.02576,35.15497,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,50-54,30.63179,30.56978,30.6938,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,55-59,26.27857,26.219,26.33815,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,60-64,22.1064,22.04958,22.16321,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,65-69,18.16048,18.10696,18.214,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,70-74,14.4903,14.43934,14.54127,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,75-79,11.12114,11.07183,11.17045,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,80-84,8.22263,8.17419,8.27108,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,85-89,5.93184,5.87915,5.98452,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,90plus,4.31301,4.23799,4.38804,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,lessthan1,81.87397,81.79736,81.95059,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,01-04,81.2231,81.15218,81.29402,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,05-09,77.26596,77.19572,77.3362,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,10-14,72.29491,72.2251,72.36473,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,15-19,67.31973,67.25028,67.38918,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,20-24,62.3868,62.31828,62.45532,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,25-29,57.45001,57.3822,57.51783,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,30-34,52.5324,52.46535,52.59944,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,35-39,47.6599,47.59399,47.72582,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,40-44,42.84528,42.78094,42.90962,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,45-49,38.1147,38.05249,38.17691,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,50-54,33.47023,33.41002,33.53044,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,55-59,28.91932,28.86114,28.97751,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,60-64,24.51594,24.46024,24.57163,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,65-69,20.32302,20.27062,20.37543,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,70-74,16.34088,16.29144,16.39031,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,75-79,12.62954,12.58279,12.6763,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,80-84,9.36476,9.32082,9.40871,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,85-89,6.62596,6.58211,6.6698,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,90plus,4.58433,4.53005,4.63861,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,lessthan1,78.73219,78.63993,78.82445,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,01-04,78.07205,77.98532,78.15878,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,05-09,74.12458,74.03867,74.2105,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,10-14,69.14867,69.0631,69.23424,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,15-19,64.18354,64.09847,64.26861,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,20-24,59.28016,59.19636,59.36397,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,25-29,54.42967,54.34734,54.51201,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,30-34,49.59029,49.50944,49.67113,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,35-39,44.81206,44.73329,44.89084,LE
